error,first_T_C,last_T_C,num_steps,pressure_mpa,profile,solidus_reached,stdout_error_lines,success,total_calc_s,wall_s
,,,0,400.0,profile_c_liquidus_guard_only,False,0,True,0.0,0.26599884033203125
,,,0,300.0,profile_c_liquidus_guard_only,False,0,True,0.0,0.23660683631896973
,,,0,200.0,profile_c_liquidus_guard_only,False,0,True,0.0,0.27237606048583984
