Index,T_C,P_MPa,deltaQFM,Mass_g,Density_g_cm3,G_kJ,H_kJ,S_J_per_K,Cp_J_per_K,V_cm3,alpha_1_per_K,beta_1_per_bar,d2V/dT2,d2V/dP2,d2V/dTdP,Outcome,SiO2_wt_pct,TiO2_wt_pct,Al2O3_wt_pct,Fe2O3_wt_pct,Cr2O3_wt_pct,FeO_wt_pct,MnO_wt_pct,MgO_wt_pct,NiO_wt_pct,CoO_wt_pct,CaO_wt_pct,Na2O_wt_pct,K2O_wt_pct,P2O5_wt_pct,H2O_wt_pct,CO2_wt_pct,SO3_wt_pct,Cl2O-1_wt_pct,F2O-1_wt_pct,sample_label,source_excel,phase,phase_sheet_name
60,717,400,0,29.16635562294842,2.580664209407646,-468.2982885317699,-409.011613253477,59.87645839346857,36.95120760913223,1.130187938307678,3.54832550485358e-05,1.823662982257788e-06,-1.704238537247031e-07,9.044028617728876e-12,5.082739760137556e-10,Success,65.59280502855154,0,21.12855613114936,0,0,0,0,0,0,0,2.126218168180062,9.225747460871354,1.926673211247678,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
85,730,375,0,2.504045062891065,2.530604772942305,-39.09248889464308,-34.00605286817724,5.070464064662143,2.974241935628563,0.09895045997165493,2.836383552118023e-05,1.776843255608926e-06,-3.246850503134562e-09,9.416624488962093e-13,1.129166260341694e-11,Success,65.65209875628265,0,18.87969357219573,0,0,0,0,0,0,0,0.2570482648957973,3.46058990083889,11.75056950578692,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
86,729,375,0,6.401075275512925,2.530567963461084,-99.9665400756001,-86.97551653740486,12.96315275976175,7.612993496570811,0.2529501427323101,2.851234323697752e-05,1.778407558145022e-06,-8.935559559405537e-09,2.400655484538978e-12,3.067653475440586e-11,Success,65.69754271644003,0,18.88426901451902,0,0,0,0,0,0,0,0.2502194130569848,3.57387989203968,11.59408896394429,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
87,728,375,0,10.63337744658696,2.530540048818084,-166.1343065153891,-144.5704179609243,21.53911856811143,12.66584331629894,0.4202019032085024,2.868511056726754e-05,1.780241555111489e-06,-1.604688074174036e-08,3.975529202938095e-12,5.438772438119378e-11,Success,65.75071814874836,0,18.8897921457798,0,0,0,0,0,0,0,0.2423683959771171,3.70688799623272,11.410233313262,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
88,727,375,0,15.24761685794445,2.53053143269578,-238.3489500083689,-207.4482288126082,30.8960867827433,18.19380524428433,0.6025460368101866,2.888389421996861e-05,1.782366299611687e-06,-2.49665161440263e-08,5.680431261283773e-12,8.355971128172583e-11,Success,65.81197941205117,0,18.8962256254371,0,0,0,0,0,0,0,0.2333817232238948,3.860306135389984,11.19810710389783,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
89,726,375,0,19.64432790908051,2.530553900916564,-307.2321727245456,-267.448993308117,39.81702388673241,23.48183890971947,0.7762856938935525,2.908612956929266e-05,1.784509651134779e-06,-3.477796700277139e-08,7.291776921218323e-12,1.150819216821424e-10,Success,65.87273697062358,0,18.90225544186039,0,0,0,0,0,0,0,0.2241795558041358,4.01154300146401,10.98928503024788,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
90,725,375,0,23.51674607822184,2.530602802464004,-367.9530289508297,-320.3666309165964,47.67459603690153,28.15795306326095,0.9292942399069499,2.927576384672318e-05,1.786475004845052e-06,-4.468483082347839e-08,8.698863683139337e-12,1.464225824928362e-10,Success,65.92711630486795,0,18.90709255182197,0,0,0,0,0,0,0,0.2154816524073956,4.14543553021722,10.80487396068544,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
91,724,375,0,26.38905947833608,2.530662015049788,-413.004779198333,-359.6623349486613,53.49490472814698,31.64089808376667,1.042772970922271,2.943010146116551e-05,1.78798570436556e-06,-5.317274244195614e-08,9.732636818285109e-12,1.728675793365489e-10,Success,65.96712693083342,0,18.90974413559218,0,0,0,0,0,0,0,0.2083333812687541,4.241569939638488,10.67322561266715,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
92,723,375,0,28.12778195877222,2.530715289838587,-440.2543108094098,-383.4712564711406,57.0025140172356,33.76026896732316,1.111455803492073,2.9541633552479e-05,1.788952977562053e-06,-5.935395229817729e-08,1.035032360390585e-11,1.917789845254527e-10,Success,65.99053681019755,0,18.91005223255449,0,0,0,0,0,0,0,0.2031252345567971,4.29455693641827,10.60172878627289,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
93,721,375,0,29.9531645333508,2.578257597560839,-481.3499715938268,-420.05085551399,61.65982606230119,37.69114194567795,1.161759963848764,3.478617324899793e-05,1.823810063295603e-06,-1.533374687777872e-07,9.471061640482928e-12,4.622432524839254e-10,Success,65.6478935004291,0,21.07480611942086,0,0,0,0,0,0,0,2.069019823309644,9.20758429148122,2.000696265359175,0,0,0,0,0,0,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_222731/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_222731/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,feldspar_1,feldspar_1
