timeout_s,status,elapsed_s,manifest_csv_path,run_dir,num_pressure_steps,num_data_points,P_2phase_qtz_fsp_MPa,Rmin_2phase_qtz_fsp_C,P_3phase_qtz_fsp_fsp1_MPa,melts_calc_time_s,pressure_calc_time_s,total_time_s,delta_P2_vs_liam,timeout_lines_count,main_error_lines_count,matmul_lines_count,bulk_comp_reset_error_count
3.0,success,50.7342472076416,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t3p0/parity_run/kcp109c_profile_k_t3p0/runs/20260225_235925/run_manifest.csv,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t3p0/parity_run/kcp109c_profile_k_t3p0/runs/20260225_235925,15,779,352.8225806452008,2.743202765033232,,249.45982432365415,0.64255690574646,43.44670224189758,103.47072879336667,12,0,1,0
5.0,success,54.12691807746887,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t5p0/parity_run/kcp109c_profile_k_t5p0/runs/20260226_000015/run_manifest.csv,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t5p0/parity_run/kcp109c_profile_k_t5p0/runs/20260226_000015,15,780,352.8225806452008,2.743202765033232,,243.72794032096863,0.631803035736084,52.047420024871826,103.47072879336667,9,0,2,0
10.0,success,42.88474082946777,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t10p0/parity_run/kcp109c_profile_k_t10p0/runs/20260226_000110/run_manifest.csv,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t10p0/parity_run/kcp109c_profile_k_t10p0/runs/20260226_000110,15,781,352.8225806452008,2.743202765033232,,249.36616563796997,0.632086992263794,40.78650498390198,103.47072879336667,2,0,1,0
20.0,success,73.51622986793518,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t20p0/parity_run/kcp109c_profile_k_t20p0/runs/20260226_000152/run_manifest.csv,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t20p0/parity_run/kcp109c_profile_k_t20p0/runs/20260226_000152,15,781,352.8225806452008,2.743202765033232,,251.01356148719788,0.6355950832366943,71.43773102760315,103.47072879336667,3,0,1,0
30.0,success,91.76489782333374,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t30p0/parity_run/kcp109c_profile_k_t30p0/runs/20260226_000306/run_manifest.csv,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t30p0/parity_run/kcp109c_profile_k_t30p0/runs/20260226_000306,15,782,352.8225806452008,2.743202765033232,,240.98126459121704,0.66145920753479,89.67919492721558,103.47072879336667,3,0,1,0
60.0,success,89.82892680168152,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t60p0/parity_run/kcp109c_profile_k_t60p0/runs/20260226_000438/run_manifest.csv,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_profile_k_timeout_sweep_20260225_235925/run_t60p0/parity_run/kcp109c_profile_k_t60p0/runs/20260226_000438,15,781,352.8225806452008,2.743202765033232,,242.40829133987427,0.6707949638366699,87.746994972229,103.47072879336667,2,0,1,0
