profile,pressure_mpa,step_index,temperature_c,outcome,calc_time_s,liq_frac,phases,error
profile_e_current_full_patch,400.0,66,934.0,success,0.03960418701171875,0.9999999999999999,Water,
profile_e_current_full_patch,400.0,67,933.0,success,0.03914999961853027,1.0,Water,
profile_e_current_full_patch,400.0,68,932.0,success,0.039125919342041016,1.0,Water,
profile_e_current_full_patch,400.0,69,931.0,success,0.041245222091674805,1.0,Water,
profile_e_current_full_patch,400.0,70,930.0,success,0.04039907455444336,0.9999999999999999,Water,
profile_e_current_full_patch,400.0,71,929.0,success,0.03950309753417969,0.9999999999999999,Water,
profile_e_current_full_patch,400.0,72,928.0,success,0.041409969329833984,1.0,Water,
profile_e_current_full_patch,400.0,73,927.0,success,0.05777716636657715,1.0,Water,
profile_e_current_full_patch,400.0,74,926.0,success,0.04014277458190918,1.0,Water,
profile_e_current_full_patch,400.0,75,925.0,success,0.038523197174072266,1.0,Water,
profile_e_current_full_patch,400.0,76,924.0,success,0.03982424736022949,1.0,Water,
profile_e_current_full_patch,400.0,77,923.0,success,0.03894996643066406,1.0,Water,
profile_e_current_full_patch,400.0,78,922.0,success,0.040016889572143555,1.0,Water,
profile_e_current_full_patch,400.0,79,921.0,success,0.040914297103881836,1.0,Water,
profile_e_current_full_patch,400.0,80,920.0,success,0.041818857192993164,1.0,Water,
profile_e_current_full_patch,400.0,81,919.0,success,0.042755126953125,1.0,Water,
profile_e_current_full_patch,400.0,82,918.0,success,0.0415191650390625,1.0,Water,
profile_e_current_full_patch,400.0,83,917.0,success,0.04017806053161621,1.0,Water,
profile_e_current_full_patch,400.0,84,916.0,success,0.04028010368347168,1.0,Water,
profile_e_current_full_patch,400.0,85,915.0,success,0.040860891342163086,1.0,Water,
profile_e_current_full_patch,400.0,86,914.0,success,0.04079604148864746,1.0,Water,
profile_e_current_full_patch,400.0,87,913.0,success,0.04061102867126465,1.0,Water,
profile_e_current_full_patch,400.0,88,912.0,success,0.040512800216674805,1.0,Water,
profile_e_current_full_patch,400.0,89,911.0,success,0.04415488243103027,1.0,Water,
profile_e_current_full_patch,400.0,90,910.0,success,0.056902170181274414,1.0,Water,
profile_e_current_full_patch,400.0,91,909.0,success,0.05137801170349121,1.0,Water,
profile_e_current_full_patch,400.0,92,908.0,success,0.04014086723327637,1.0,Water,
profile_e_current_full_patch,400.0,93,907.0,success,0.042032718658447266,1.0,Water,
profile_e_current_full_patch,400.0,94,906.0,success,0.04806089401245117,1.0,Water,
profile_e_current_full_patch,400.0,95,905.0,success,0.04242587089538574,1.0,Water,
profile_e_current_full_patch,400.0,96,904.0,success,0.038822174072265625,1.0,Water,
profile_e_current_full_patch,400.0,97,903.0,success,0.040102243423461914,1.0,Water,
profile_e_current_full_patch,400.0,98,902.0,success,0.03961586952209473,1.0,Water,
profile_e_current_full_patch,400.0,99,901.0,success,0.03971099853515625,1.0,Water,
profile_e_current_full_patch,400.0,100,900.0,success,0.033663034439086914,1.0,Water,
profile_e_current_full_patch,300.0,0,1000.0,success,0.039672136306762695,1.0,Water,
profile_e_current_full_patch,300.0,1,999.0,success,0.03710818290710449,1.0,Water,
profile_e_current_full_patch,300.0,2,998.0,success,0.03902792930603027,1.0,Water,
profile_e_current_full_patch,300.0,3,997.0,success,0.035841941833496094,1.0,Water,
profile_e_current_full_patch,300.0,4,996.0,success,0.03960299491882324,1.0,Water,
profile_e_current_full_patch,300.0,5,995.0,success,0.04149818420410156,1.0,Water,
profile_e_current_full_patch,300.0,6,994.0,success,0.04256606101989746,1.0,Water,
profile_e_current_full_patch,300.0,7,993.0,success,0.05728292465209961,1.0,Water,
profile_e_current_full_patch,300.0,8,992.0,success,0.0361788272857666,1.0,Water,
profile_e_current_full_patch,300.0,9,991.0,success,0.03815793991088867,1.0,Water,
profile_e_current_full_patch,300.0,10,990.0,success,0.04189896583557129,1.0,Water,
profile_e_current_full_patch,300.0,11,989.0,success,0.0355830192565918,1.0,Water,
profile_e_current_full_patch,300.0,12,988.0,success,0.037117958068847656,1.0,Water,
profile_e_current_full_patch,300.0,13,987.0,success,0.03707695007324219,1.0,Water,
profile_e_current_full_patch,300.0,14,986.0,success,0.02614903450012207,1.0,Water,
profile_e_current_full_patch,300.0,15,985.0,success,0.03856325149536133,1.0,Water,
profile_e_current_full_patch,300.0,16,984.0,success,0.03880190849304199,1.0,Water,
profile_e_current_full_patch,300.0,17,983.0,success,0.038417816162109375,1.0,Water,
profile_e_current_full_patch,300.0,18,982.0,success,0.039732933044433594,1.0,Water,
profile_e_current_full_patch,300.0,19,981.0,success,0.03978085517883301,1.0,Water,
profile_e_current_full_patch,300.0,20,980.0,success,0.04127383232116699,1.0,Water,
profile_e_current_full_patch,300.0,21,979.0,success,0.05093097686767578,1.0,Water,
profile_e_current_full_patch,300.0,22,978.0,success,0.04081320762634277,1.0,Water,
profile_e_current_full_patch,300.0,23,977.0,success,0.0390019416809082,1.0,Water,
profile_e_current_full_patch,300.0,24,976.0,success,0.03989982604980469,1.0,Water,
profile_e_current_full_patch,300.0,25,975.0,success,0.03810882568359375,1.0,Water,
profile_e_current_full_patch,300.0,26,974.0,success,0.03952908515930176,1.0,Water,
profile_e_current_full_patch,300.0,27,973.0,success,0.037835121154785156,1.0,Water,
profile_e_current_full_patch,300.0,28,972.0,success,0.04056978225708008,1.0,Water,
profile_e_current_full_patch,300.0,29,971.0,success,0.037835121154785156,1.0,Water,
profile_e_current_full_patch,300.0,30,970.0,success,0.03684687614440918,1.0,Water,
profile_e_current_full_patch,300.0,31,969.0,success,0.03673195838928223,1.0,Water,
profile_e_current_full_patch,300.0,32,968.0,success,0.033348798751831055,1.0,Water,
profile_e_current_full_patch,300.0,33,967.0,success,0.03884387016296387,1.0,Water,
profile_e_current_full_patch,300.0,34,966.0,success,0.03941011428833008,1.0,Water,
profile_e_current_full_patch,300.0,35,965.0,success,0.03857994079589844,1.0,Water,
profile_e_current_full_patch,300.0,36,964.0,success,0.03875589370727539,1.0,Water,
profile_e_current_full_patch,300.0,37,963.0,success,0.038269996643066406,1.0,Water,
profile_e_current_full_patch,300.0,38,962.0,success,0.04198026657104492,1.0,Water,
profile_e_current_full_patch,300.0,39,961.0,success,0.05907034873962402,1.0,Water,
profile_e_current_full_patch,300.0,40,960.0,success,0.04080700874328613,1.0,Water,
profile_e_current_full_patch,300.0,41,959.0,success,0.04164767265319824,1.0,Water,
profile_e_current_full_patch,300.0,42,958.0,success,0.0385289192199707,1.0,Water,
profile_e_current_full_patch,300.0,43,957.0,success,0.03965616226196289,1.0,Water,
profile_e_current_full_patch,300.0,44,956.0,success,0.04311990737915039,1.0,Water,
profile_e_current_full_patch,300.0,45,955.0,success,0.042196035385131836,1.0,Water,
profile_e_current_full_patch,300.0,46,954.0,success,0.04091906547546387,1.0,Water,
profile_e_current_full_patch,300.0,47,953.0,success,0.041114091873168945,1.0,Water,
profile_e_current_full_patch,300.0,48,952.0,success,0.04074811935424805,1.0,Water,
profile_e_current_full_patch,300.0,49,951.0,success,0.041013240814208984,1.0,Water,
profile_e_current_full_patch,300.0,50,950.0,success,0.03951311111450195,1.0,Water,
profile_e_current_full_patch,300.0,51,949.0,success,0.037146806716918945,1.0,Water,
profile_e_current_full_patch,300.0,52,948.0,success,0.04113483428955078,1.0,Water,
profile_e_current_full_patch,300.0,53,947.0,success,0.03744673728942871,1.0,Water,
profile_e_current_full_patch,300.0,54,946.0,success,0.04034686088562012,1.0,Water,
profile_e_current_full_patch,300.0,55,945.0,success,0.04065513610839844,1.0,Water,
profile_e_current_full_patch,300.0,56,944.0,success,0.04601120948791504,1.0,Water,
profile_e_current_full_patch,300.0,57,943.0,success,0.05677390098571777,1.0,Water,
profile_e_current_full_patch,300.0,58,942.0,success,0.04801201820373535,1.0,Water,
profile_e_current_full_patch,300.0,59,941.0,success,0.04348492622375488,1.0,Water,
profile_e_current_full_patch,300.0,60,940.0,success,0.039427995681762695,1.0,Water,
profile_e_current_full_patch,300.0,61,939.0,success,0.04461812973022461,1.0,Water,
profile_e_current_full_patch,300.0,62,938.0,success,0.042035818099975586,1.0,Water,
profile_e_current_full_patch,300.0,63,937.0,success,0.04220390319824219,1.0,Water,
profile_e_current_full_patch,300.0,64,936.0,success,0.04096817970275879,1.0,Water,
profile_e_current_full_patch,300.0,65,935.0,success,0.04032087326049805,1.0,Water,
profile_e_current_full_patch,300.0,66,934.0,success,0.04486703872680664,1.0,Water,
profile_e_current_full_patch,300.0,67,933.0,success,0.040950775146484375,1.0,Water,
profile_e_current_full_patch,300.0,68,932.0,success,0.04167914390563965,1.0,Water,
profile_e_current_full_patch,300.0,69,931.0,success,0.04041600227355957,1.0,Water,
profile_e_current_full_patch,300.0,70,930.0,success,0.04326510429382324,1.0,Water,
profile_e_current_full_patch,300.0,71,929.0,success,0.03999519348144531,1.0,Water,
profile_e_current_full_patch,300.0,72,928.0,success,0.03738689422607422,1.0,Water,
profile_e_current_full_patch,300.0,73,927.0,success,0.04519796371459961,1.0,Water,
profile_e_current_full_patch,300.0,74,926.0,success,0.053848981857299805,1.0,Water,
profile_e_current_full_patch,300.0,75,925.0,success,0.04000401496887207,1.0,Water,
profile_e_current_full_patch,300.0,76,924.0,success,0.0411069393157959,1.0,Water,
profile_e_current_full_patch,300.0,77,923.0,success,0.039932966232299805,1.0,Water,
profile_e_current_full_patch,300.0,78,922.0,success,0.03936195373535156,1.0,Water,
profile_e_current_full_patch,300.0,79,921.0,success,0.039794206619262695,1.0,Water,
profile_e_current_full_patch,300.0,80,920.0,success,0.04003310203552246,1.0,Water,
profile_e_current_full_patch,300.0,81,919.0,success,0.048783063888549805,1.0,Water,
profile_e_current_full_patch,300.0,82,918.0,success,0.040474891662597656,1.0,Water,
profile_e_current_full_patch,300.0,83,917.0,success,0.039347171783447266,1.0,Water,
profile_e_current_full_patch,300.0,84,916.0,success,0.04039287567138672,1.0000000000000002,Water,
profile_e_current_full_patch,300.0,85,915.0,success,0.03672027587890625,1.0,Water,
profile_e_current_full_patch,300.0,86,914.0,success,0.041158199310302734,1.0,Water,
profile_e_current_full_patch,300.0,87,913.0,success,0.03996729850769043,1.0,Water,
profile_e_current_full_patch,300.0,88,912.0,success,0.04044532775878906,1.0,Water,
profile_e_current_full_patch,300.0,89,911.0,success,0.038146018981933594,1.0,Water,
profile_e_current_full_patch,300.0,90,910.0,success,0.040792226791381836,1.0,Water,
profile_e_current_full_patch,300.0,91,909.0,success,0.039885759353637695,1.0,Water,
profile_e_current_full_patch,300.0,92,908.0,success,0.039266109466552734,1.0,Water,
profile_e_current_full_patch,300.0,93,907.0,success,0.04042696952819824,1.0,Water,
profile_e_current_full_patch,300.0,94,906.0,success,0.042849063873291016,1.0,Water,
profile_e_current_full_patch,300.0,95,905.0,success,0.03741812705993652,1.0,Water,
profile_e_current_full_patch,300.0,96,904.0,success,0.04204726219177246,1.0,Water,
profile_e_current_full_patch,300.0,97,903.0,success,0.07091522216796875,1.0,Water,
profile_e_current_full_patch,300.0,98,902.0,success,0.040944814682006836,1.0,Water,
profile_e_current_full_patch,300.0,99,901.0,success,0.030133962631225586,1.0,Water,
profile_e_current_full_patch,300.0,100,900.0,success,0.03989291191101074,1.0,Water,
profile_e_current_full_patch,200.0,0,1000.0,success,0.039125680923461914,1.0000000000000002,Water,
profile_e_current_full_patch,200.0,1,999.0,success,0.04175901412963867,1.0,Water,
profile_e_current_full_patch,200.0,2,998.0,success,0.042204856872558594,1.0,Water,
profile_e_current_full_patch,200.0,3,997.0,success,0.039298057556152344,1.0,Water,
profile_e_current_full_patch,200.0,4,996.0,success,0.03902411460876465,1.0,Water,
profile_e_current_full_patch,200.0,5,995.0,success,0.03928804397583008,1.0,Water,
profile_e_current_full_patch,200.0,6,994.0,success,0.03945612907409668,1.0,Water,
profile_e_current_full_patch,200.0,7,993.0,success,0.03889894485473633,1.0,Water,
profile_e_current_full_patch,200.0,8,992.0,success,0.039823055267333984,1.0,Water,
profile_e_current_full_patch,200.0,9,991.0,success,0.03839588165283203,1.0,Water,
profile_e_current_full_patch,200.0,10,990.0,success,0.038561105728149414,1.0,Water,
profile_e_current_full_patch,200.0,11,989.0,success,0.03731107711791992,1.0,Water,
profile_e_current_full_patch,200.0,12,988.0,success,0.043833017349243164,1.0,Water,
profile_e_current_full_patch,200.0,13,987.0,success,0.03667497634887695,1.0,Water,
profile_e_current_full_patch,200.0,14,986.0,success,0.03796815872192383,1.0,Water,
profile_e_current_full_patch,200.0,15,985.0,success,0.03584790229797363,1.0,Water,
profile_e_current_full_patch,200.0,16,984.0,success,0.03899431228637695,1.0,Water,
profile_e_current_full_patch,200.0,17,983.0,success,0.037773847579956055,1.0,Water,
profile_e_current_full_patch,200.0,18,982.0,success,0.039681196212768555,1.0,Water,
profile_e_current_full_patch,200.0,19,981.0,success,0.04256796836853027,1.0,Water,
profile_e_current_full_patch,200.0,20,980.0,success,0.058744192123413086,1.0,Water,
profile_e_current_full_patch,200.0,21,979.0,success,0.039968013763427734,1.0,Water,
profile_e_current_full_patch,200.0,22,978.0,success,0.03785109519958496,1.0,Water,
profile_e_current_full_patch,200.0,23,977.0,success,0.04278302192687988,1.0,Water,
profile_e_current_full_patch,200.0,24,976.0,success,0.037268877029418945,1.0,Water,
profile_e_current_full_patch,200.0,25,975.0,success,0.038587093353271484,1.0,Water,
profile_e_current_full_patch,200.0,26,974.0,success,0.03890681266784668,1.0,Water,
profile_e_current_full_patch,200.0,27,973.0,success,0.039385080337524414,1.0,Water,
profile_e_current_full_patch,200.0,28,972.0,success,0.03800010681152344,1.0,Water,
profile_e_current_full_patch,200.0,29,971.0,success,0.038694143295288086,1.0,Water,
profile_e_current_full_patch,200.0,30,970.0,success,0.040265798568725586,1.0,Water,
profile_e_current_full_patch,200.0,31,969.0,success,0.03899192810058594,1.0,Water,
profile_e_current_full_patch,200.0,32,968.0,success,0.04016995429992676,0.9999999999999999,Water,
profile_e_current_full_patch,200.0,33,967.0,success,0.03805398941040039,1.0,Water,
profile_e_current_full_patch,200.0,34,966.0,success,0.04209017753601074,1.0,Water,
profile_e_current_full_patch,200.0,35,965.0,success,0.044947147369384766,1.0,Water,
profile_e_current_full_patch,200.0,36,964.0,success,0.04037904739379883,1.0,Water,
profile_e_current_full_patch,200.0,37,963.0,success,0.04082989692687988,1.0,Water,
profile_e_current_full_patch,200.0,38,962.0,success,0.03815102577209473,1.0,Water,
profile_e_current_full_patch,200.0,39,961.0,success,0.03960990905761719,1.0,Water,
profile_e_current_full_patch,200.0,40,960.0,success,0.03901219367980957,1.0,Water,
profile_e_current_full_patch,200.0,41,959.0,success,0.035295963287353516,1.0,Water,
profile_e_current_full_patch,200.0,42,958.0,success,0.041651010513305664,1.0,Water,
profile_e_current_full_patch,200.0,43,957.0,success,0.03998208045959473,1.0,Water,
profile_e_current_full_patch,200.0,44,956.0,success,0.04162192344665527,1.0,Water,
profile_e_current_full_patch,200.0,45,955.0,success,0.04241800308227539,1.0,Water,
profile_e_current_full_patch,200.0,46,954.0,success,0.05353188514709473,1.0,Water,
profile_e_current_full_patch,200.0,47,953.0,success,0.0411069393157959,1.0,Water,
profile_e_current_full_patch,200.0,48,952.0,success,0.03908181190490723,1.0,Water,
profile_e_current_full_patch,200.0,49,951.0,success,0.045300960540771484,1.0,Water,
profile_e_current_full_patch,200.0,50,950.0,success,0.04541587829589844,1.0,Water,
profile_e_current_full_patch,200.0,51,949.0,success,0.05612802505493164,1.0,Water,
profile_e_current_full_patch,200.0,52,948.0,success,0.04361391067504883,1.0,Water,
profile_e_current_full_patch,200.0,53,947.0,success,0.04014897346496582,1.0,Water,
profile_e_current_full_patch,200.0,54,946.0,success,0.03954505920410156,1.0,Water,
profile_e_current_full_patch,200.0,55,945.0,success,0.038648128509521484,1.0,Water,
profile_e_current_full_patch,200.0,56,944.0,success,0.04075813293457031,1.0,Water,
profile_e_current_full_patch,200.0,57,943.0,success,0.03919100761413574,1.0,Water,
profile_e_current_full_patch,200.0,58,942.0,success,0.039398193359375,1.0,Water,
profile_e_current_full_patch,200.0,59,941.0,success,0.03798508644104004,1.0,Water,
profile_e_current_full_patch,200.0,60,940.0,success,0.039880990982055664,1.0,Water,
profile_e_current_full_patch,200.0,61,939.0,success,0.040524959564208984,1.0,Water,
profile_e_current_full_patch,200.0,62,938.0,success,0.04248404502868652,1.0,Water,
profile_e_current_full_patch,200.0,63,937.0,success,0.039263010025024414,1.0,Water,
profile_e_current_full_patch,200.0,64,936.0,success,0.03206014633178711,1.0000000000000002,Water,
profile_e_current_full_patch,200.0,65,935.0,success,0.038503170013427734,1.0,Water,
profile_e_current_full_patch,200.0,66,934.0,success,0.03900432586669922,1.0,Water,
profile_e_current_full_patch,200.0,67,933.0,success,0.0386049747467041,1.0000000000000002,Water,
profile_e_current_full_patch,200.0,68,932.0,success,0.04050898551940918,1.0,Water,
profile_e_current_full_patch,200.0,69,931.0,success,0.03780674934387207,1.0,Water,
profile_e_current_full_patch,200.0,70,930.0,success,0.039034128189086914,1.0,Water,
profile_e_current_full_patch,200.0,71,929.0,success,0.03986191749572754,1.0,Water,
profile_e_current_full_patch,200.0,72,928.0,success,0.03936576843261719,1.0,Water,
