,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,76.67049527,0.07269311,12.56150844,0.61610213,0.028580365,0.0538821,0.489936128,3.920815604,4.50988437,-0.000890598
nan,75.73242328,0.097454169,12.5534637,0.620313624,0.032295901,0.047693459,0.593992239,3.904561725,4.542729682,0.002131859
nan,76.83680018,0.070822154,12.40591977,0.618211863,0.028771591,0.027358088,0.533010117,3.93797119,4.521859526,0.000655765
nan,76.03367334,0.07737021,12.47858064,0.629337754,0.030528553,0.085332094,0.545223215,4.114215983,4.380108832,0.004099247
nan,77.07248416,0.093773967,12.79886797,0.608924231,0.026184575,0.042270818,0.505456205,3.916974681,4.505364852,0.002686834
nan,76.93691388,0.077816795,12.34634141,0.613083009,0.02839596,0.028415762,0.565927195,3.958365422,4.385767138,0.002002127
nan,76.28813235,0.072211226,12.33157584,0.569938106,0.026327868,0.065394289,0.555262129,3.777858849,4.460744926,-0.001570093
nan,76.73629329,0.080897284,12.55467718,0.644402658,0.026338442,0.062109774,0.584214152,3.969199149,4.459009479,0.011062033
nan,76.72114974,0.091736529,12.49330864,0.619614207,0.027010559,0.044751239,0.530930901,4.074861888,4.38721585,0.012106876
nan,76.12480231,0.078810677,12.51916016,0.640168597,0.024265195,0.040766477,0.545518835,3.912687099,4.442306788,0.011102201
nan,76.55729926,0.080815033,12.24937601,0.616623849,0.026557994,0.057805977,0.510897989,4.084919966,4.426138474,0.007898596
nan,76.59175165,0.067666017,12.30242735,0.634461701,0.029888849,0.042335202,0.558658796,3.913567024,4.468040046,0.007741044
nan,76.36918745,0.081087311,12.41959683,0.57789341,0.028487727,0.048802793,0.497391429,3.994607051,4.385383941,0.002948903
nan,76.70771135,0.082938556,12.83814186,0.569149103,0.027476811,0.044604796,0.525762057,3.928929883,4.459062858,0.00593046
nan,76.11534725,0.081767901,12.59056632,0.718105435,0.027229987,0.060598925,0.570942222,4.001829563,4.471524141,0.004753608
nan,76.43729666,0.082951142,12.51895573,0.594184233,0.022055754,0.037619877,0.507648619,4.050538569,4.60129724,0.000437978
nan,76.69551664,0.052820188,12.51429961,0.608247566,0.026092962,0.067287975,0.538244265,3.932028547,4.470829129,-0.003598851
nan,76.60643988,0.075851183,12.36013215,0.577092472,0.023205681,0.032607462,0.521192025,3.882763484,4.470814323,0.00260171
nan,76.49698417,0.080829057,12.63218584,0.644859048,0.025789266,0.053267574,0.59501004,3.920347963,4.463272231,0.006924161
nan,76.99388433,0.066371345,12.46850828,0.649905124,0.028551775,0.019423698,0.541336953,3.989463919,4.447421135,-0.002302016
nan,76.48930388,0.070442941,12.3862067,0.657928763,0.026846972,0.041399761,0.477938581,3.89582071,4.481292308,0.009656993
nan,76.41143536,0.078024036,12.62458073,0.649785227,0.028878333,0.057086354,0.529748619,4.030579288,4.455029262,0.007267715
nan,77.1850446,0.072004117,12.59729773,0.600095662,0.024493698,0.037188671,0.549170335,4.044799433,4.409303088,-0.000250857
nan,76.56122607,0.086465206,12.60462787,0.631111131,0.029674713,0.048351589,0.535880534,4.022079856,4.435632291,0.007965511
nan,77.17759427,0.07169639,12.52564601,0.587370535,0.023007124,0.092744846,0.46308037,4.129464596,4.390089819,0.013814452
nan,75.41540538,0.075265478,12.5503603,0.640762878,0.024437039,0.042301799,0.578488384,3.935803538,4.484692825,0.007079393
nan,75.80986549,0.069071462,12.61195243,0.598884209,0.02408622,0.052550892,0.470053034,3.840573125,4.453801144,-0.002003592
nan,76.94557674,0.099595999,12.44163548,0.599065091,0.031264811,0.028596433,0.553201786,4.044369542,4.364576929,0.000652559
nan,76.50493471,0.084372556,12.45916331,0.674210297,0.02910823,0.045895623,0.545659172,4.157661834,4.349442613,0.011874579
nan,76.79881026,0.082005969,12.18678346,0.663206878,0.025548318,0.054948401,0.498291035,3.909564769,4.438180898,0.008398826
nan,76.23377456,0.084553276,12.59921572,0.529513151,0.026677008,0.075142203,0.510811426,4.082957907,4.575363007,0.003123219
nan,76.89410688,0.087286848,12.33241365,0.655392,0.025302915,0.04055322,0.553011369,4.156333452,4.493766896,0.002846746
nan,76.60372129,0.079470105,12.59956928,0.614895657,0.028403193,0.036098086,0.537065453,4.150391409,4.574255594,-0.002702299
nan,76.53254234,0.092943903,12.47873386,0.536374863,0.024725137,0.077287536,0.517358344,3.928379577,4.379012848,0.009718394
nan,76.66319791,0.065319794,12.35948331,0.66065653,0.022771696,0.01467067,0.508032548,4.112517925,4.396196908,0.011569282
nan,77.05893715,0.088137481,12.53959386,0.59324011,0.029974373,0.052072061,0.527538421,3.956348783,4.406337254,0.009093289
nan,77.13862634,0.073397625,12.80031205,0.683641689,0.025886963,0.053687207,0.518249418,3.915493258,4.477717711,-0.002439669
nan,76.27826868,0.052576433,12.45486116,0.606657061,0.021324219,0.103995763,0.527641034,4.021215758,4.54211126,0.000293549
nan,76.75841591,0.063352842,12.57291714,0.629254612,0.029835748,0.092607145,0.558402481,3.915902881,4.447293241,0.007373509
nan,76.59166722,0.082598556,12.43552467,0.599657696,0.02814592,0.055860381,0.490864817,3.97935927,4.393940857,0.000451069
nan,76.05868419,0.070528537,12.51517959,0.684171374,0.028880816,0.053112049,0.525180994,3.960058672,4.490100365,0.007727423
nan,76.95406122,0.083643367,12.4592016,0.569378769,0.028081748,0.042586016,0.448093738,3.981728341,4.449465,-0.000705489
nan,76.47104563,0.075131322,12.20707199,0.654675974,0.020777168,0.089076854,0.49930139,4.032846851,4.481332246,0.001235346
nan,76.4223191,0.078668329,12.66132119,0.636626866,0.028190324,0.033235858,0.554376742,4.0342877,4.401766912,0.00961872
nan,76.47472125,0.068095875,12.47017537,0.512164418,0.025607574,0.044895096,0.530358246,3.915681571,4.469827298,0.007937079
nan,76.14675533,0.065663636,12.69757164,0.609568184,0.02704759,0.069419184,0.482303531,4.004877447,4.483312042,0.004152736
nan,76.19649964,0.075024654,12.46545614,0.581333924,0.025774962,0.063318154,0.55397611,4.172450201,4.472654666,-0.003496754
nan,76.49073392,0.091277749,12.40840251,0.612603322,0.025498952,0.072195236,0.555710098,3.786694504,4.448416539,0.005392041
nan,76.93273301,0.071408972,12.70625025,0.540633489,0.030078674,0.054298517,0.468152702,3.920600892,4.455537068,0.009420413
nan,76.88466517,0.091784584,12.73344154,0.671030371,0.025327943,0.052181936,0.561053803,4.070304032,4.384452641,0.009785779
nan,76.62503305,0.078479872,12.49215237,0.644324691,0.027011328,0.071017199,0.521801315,3.98206357,4.438673616,0.009055285
nan,76.5921139,0.081068681,12.35408991,0.658989997,0.021088546,0.072980081,0.514322539,3.972682826,4.333550057,0.010470527
nan,77.06142274,0.083601176,12.51118602,0.504425242,0.022853519,0.055163617,0.501618909,3.975463516,4.470576269,-0.002035833
nan,76.99478881,0.08156067,12.54962121,0.601107545,0.028836252,0.048359536,0.510378926,4.1112472,4.569950303,-0.000271839
nan,76.79805881,0.0927001,12.2853481,0.558849127,0.026122477,0.02220077,0.564684996,3.877133841,4.427341205,0.003843651
nan,75.8269589,0.067293373,12.58496794,0.611173802,0.027215008,0.072432453,0.57611699,3.784788749,4.394889528,0.002568055
nan,75.81766272,0.075300789,12.58832881,0.677418292,0.032368386,0.05523207,0.600494104,3.797043182,4.397358153,0.000294294
nan,76.32749645,0.066529076,12.50637768,0.635512785,0.029364042,0.07209482,0.516161353,4.086541663,4.507302876,-0.000282051
nan,76.61690241,0.061678094,12.62470719,0.550225254,0.029927356,0.055893389,0.507396385,3.977134149,4.391066379,0.003859128
nan,76.27415279,0.081981577,12.47213067,0.680556717,0.032082187,0.062389919,0.515638239,3.985227871,4.438433851,0.00386984
nan,76.75703403,0.080559333,12.56214999,0.590317651,0.026509314,0.088442041,0.541420891,3.941526626,4.477593742,0.004167414
nan,76.98109098,0.095416047,12.37238313,0.669400012,0.027976682,0.066470868,0.538808254,4.020182193,4.466201869,0.006890298
nan,76.56551615,0.077524765,12.53262496,0.567434447,0.024886621,0.059353421,0.606550448,3.867217682,4.518395497,0.001095963
nan,76.9029345,0.083285076,12.74644331,0.595746483,0.026909234,0.031037538,0.519762435,4.031600386,4.45454863,0.006937424
nan,76.93239086,0.082341173,12.40695094,0.58961267,0.026147385,0.079096316,0.557261683,4.064058082,4.432564393,0.005857228
nan,76.56797999,0.063550399,12.47753227,0.652070722,0.023314089,0.063699849,0.61654472,4.031613964,4.437256103,-7.03628e-05
nan,76.62126189,0.069206596,12.47963373,0.638737409,0.027310692,0.077253287,0.539241293,3.922572902,4.525617231,0.001886346
nan,77.20422409,0.076878352,12.37006838,0.561298449,0.023173806,0.03868378,0.593171908,3.924705514,4.46585127,-0.003541576
nan,76.06203648,0.059410599,12.34787445,0.679131655,0.022215117,0.027995165,0.490159045,4.084049244,4.434027182,0.003688596
nan,76.88350743,0.088956124,12.43490254,0.545935594,0.02857532,0.036142895,0.57425423,3.908651279,4.511672467,0.007346516
nan,76.73330907,0.087108278,12.68036309,0.608118671,0.024909299,0.037293402,0.516973989,3.893332027,4.475973282,0.001443308
nan,76.09793024,0.068604029,12.64526972,0.671846257,0.024418566,0.032519833,0.563422458,3.88877707,4.494380425,0.001642667
nan,76.14382587,0.087558799,12.57932997,0.64761775,0.025684271,0.074492149,0.539975894,3.990398915,4.497869375,0.004863105
nan,76.88347432,0.070736878,12.46177651,0.608336253,0.02560142,0.009494916,0.47796917,4.016280016,4.458332866,0.002468565
nan,76.77740253,0.074308239,12.49826743,0.617155754,0.023938631,0.030599017,0.515278835,4.006504954,4.528880761,-0.003874869
nan,76.35345702,0.087906122,12.29269645,0.709114247,0.027324899,0.040106341,0.556707098,3.779464746,4.417233909,0.001529123
nan,76.19892725,0.091983705,12.11568853,0.567405373,0.030325285,0.07226069,0.552808482,3.813620916,4.44989892,0.010231944
nan,76.33948987,0.097175025,12.4340991,0.615669189,0.030468184,0.046484351,0.543606672,4.067133853,4.451340329,0.003881247
