,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,76.33789362,0.119551464,12.91354666,0.845040889,0.021584316,0.171904367,1.08305486,3.595938552,4.587742798,0.047288111
nan,75.95229503,0.095001888,12.70944781,0.908080414,0.0216984,0.15900058,1.109251736,3.577561776,4.614028694,0.039531557
nan,75.736234,0.125532739,12.82504289,0.896031882,0.022376008,0.211513012,1.11382149,3.380466832,4.702418027,0.038457824
nan,76.37276389,0.107203728,13.00828283,0.773616134,0.021993835,0.179242497,1.172491936,3.335425841,4.64862199,0.037846782
nan,76.34103245,0.133585037,12.90928045,0.883951468,0.021115139,0.145714591,1.159552646,3.459622634,4.682261475,0.049369732
nan,76.44082869,0.145558665,13.09229953,0.838159822,0.019655878,0.1595545,1.127027841,3.409936838,4.569103686,0.034720388
nan,75.76765503,0.146508415,13.07782977,0.84034744,0.02068691,0.203924817,1.208269664,3.36180223,4.601965527,0.034183322
nan,76.80345415,0.126204906,13.03658444,0.79338575,0.021891959,0.225722849,1.130274344,3.458523883,4.617782414,0.038527242
nan,76.28443973,0.145709827,13.06026028,0.820776027,0.019348286,0.201410836,1.190738716,3.470585812,4.660510814,0.044253524
nan,75.82888448,0.115449858,12.72421214,0.849541291,0.021992996,0.227753717,1.169620867,3.617104865,4.57810604,0.052175246
nan,76.12941707,0.132091261,12.9389274,0.930212228,0.023808029,0.175124777,1.099429038,3.493462567,4.577601703,0.049748184
nan,75.85734508,0.139307117,12.84959848,0.812026928,0.017391787,0.272694577,1.101559593,3.650576115,4.639472925,0.047443903
nan,75.96262994,0.119926312,12.76643109,0.802245373,0.02123344,0.167398013,1.116304846,3.253637751,4.599396444,0.062197962
nan,76.40603153,0.119113261,12.93663045,0.751164582,0.025373448,0.167378053,1.149185342,3.378570462,4.574194103,0.050226313
nan,76.01834178,0.122958936,12.80371351,0.874318235,0.014951174,0.178485587,1.146057447,3.36258747,4.609318075,0.037140801
nan,75.88650393,0.117156898,12.80355567,0.838617399,0.020205227,0.165149043,1.11968112,3.478002491,4.648597699,0.046448483
nan,76.41673654,0.145763509,12.91109574,0.761259365,0.021176415,0.188629816,1.187828909,3.49204719,4.593120317,0.020344032
nan,76.50769585,0.140168879,12.75685741,0.852202333,0.024730003,0.209818012,1.106180915,3.32807809,4.697793632,0.047940897
nan,76.41303825,0.143021653,12.71861012,0.799998689,0.02029378,0.227339445,1.132557277,3.480294265,4.65125206,0.046980069
nan,75.55199794,0.13647367,12.86573061,0.802365417,0.02034175,0.185211374,1.162381337,3.517602762,4.61744642,0.045951918
nan,76.60031956,0.150732564,13.14100726,0.886051372,0.019265159,0.229393773,1.143883903,3.57231168,4.709365821,0.050454964
nan,76.07976225,0.133761895,12.8558907,0.734906405,0.017845803,0.226470414,1.175571742,3.577431164,4.635798437,0.052277866
nan,75.63702671,0.144957241,13.02503289,0.887927392,0.019665182,0.203126721,1.097490073,3.488511871,4.69637467,0.043429913
nan,75.90028332,0.139188849,12.82435045,0.84513061,0.021226588,0.181265567,1.138050731,3.394150558,4.619997305,0.04914055
nan,75.81762026,0.144855683,12.66559436,0.699999529,0.023959502,0.205532977,1.220833488,3.503986667,4.59668212,0.039922679
nan,76.02546837,0.114992834,12.94784207,0.781556458,0.018003863,0.211642812,1.195460167,3.521679534,4.74422492,0.039561144
nan,76.07908733,0.142856055,12.90517776,0.735669959,0.020382326,0.236207918,1.132210031,3.492366282,4.739738924,0.04644246
nan,77.125169,0.145765263,12.87904679,0.813927605,0.018464664,0.185453763,1.198911396,3.408861007,4.548318919,0.040024305
nan,76.07212172,0.139167378,13.07652141,0.705912664,0.020480208,0.197330309,1.166372474,3.325507295,4.696532488,0.0546777
nan,76.06614647,0.146104038,12.99691438,0.873945002,0.020250855,0.188920889,1.046083816,3.613840932,4.567152933,0.049829543
nan,76.61747411,0.127429819,12.86945279,0.851446484,0.023333303,0.185555635,1.135732586,3.372253991,4.6207522,0.0368662
nan,76.20132692,0.134732913,13.2844219,0.801490161,0.024665351,0.186538298,1.146443138,3.541697263,4.645601285,0.050766072
nan,75.67962245,0.139761345,12.89482253,0.841530242,0.024088148,0.152462234,1.127803358,3.512353171,4.683382243,0.045806292
nan,75.45714582,0.139457456,13.01597148,0.732782955,0.019776986,0.148275929,1.106471546,3.467515116,4.666991849,0.042536833
