,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,75.88397842,-0.031760326,12.92754179,0.941444136,0.027485408,-0.070996567,1.032797631,2.966608489,5.882109232,0.037594489
nan,75.55083042,0.08111123,13.13492466,0.53210708,0.016126157,0.735116561,0.929871677,3.012011944,5.978072512,-0.051593603
nan,75.29412545,0.065657984,13.34458116,0.742842024,0.011035463,0.094410301,0.535229062,3.009136362,5.87463645,0.068524159
nan,75.5200396,0.161251449,13.228167,0.796564171,0.016486263,-0.342414537,0.914685025,2.770607039,5.925961879,-0.046687107
nan,74.85971586,0.108441319,13.29741566,1.058667365,0.030480739,0.618567949,0.756934315,3.160181824,5.930468817,0.069242407
nan,75.26890756,0.00551991,13.02782546,0.891148653,0.030057212,-0.552274163,1.459894521,3.057722619,5.870676526,-0.056826643
nan,75.6825606,0.083733464,13.26049993,0.933341194,0.019217983,0.190243226,0.825414041,2.778608634,5.908977819,0.16695099
nan,75.80384592,-0.036986964,12.88796901,1.025543538,0.014352153,-0.204346567,1.185351206,3.082168537,5.928406033,-0.054508664
nan,75.30484449,0.166632942,13.39306495,0.754501646,0.018204462,0.349695255,0.978087052,3.033145229,5.920140083,-0.004012517
nan,75.29235002,0.017518159,13.18325004,1.130349899,0.0132434,-0.010655693,0.815879175,3.069172271,5.902802638,0.033861842
nan,75.96789286,-0.020141997,12.93734308,0.777679242,0.017023796,0.296293552,1.030471401,2.823244962,5.990748543,0.046452724
nan,75.5594506,0.167271806,13.07292229,1.124287232,0.023802301,0.09818487,1.11023893,2.941233341,5.923929395,-0.049243968
nan,75.30188385,0.111332002,13.23919471,0.393556647,0.042365956,0.426965991,0.809196369,2.895527569,5.905849766,-0.038016785
nan,75.30197597,0.085058579,12.93115034,0.434750812,0.012905624,0.424235207,0.943795808,2.947202617,5.871337717,0.070001322
nan,75.5920895,0.06005064,13.16751033,0.990468589,0.029734483,-0.002699649,1.268143507,2.800160028,5.893159525,0.049441548
nan,75.7006027,0.046095663,13.0901538,0.662178416,0.021603948,0.388515147,1.425081428,2.960630312,5.919080702,-0.029218651
nan,75.14386436,0.116020585,13.11509926,0.043764929,-0.004574114,-0.288986053,1.310360243,2.834952962,5.89349552,0.048955137
nan,75.27259585,-0.025819704,13.22868207,1.348806811,0.019523269,0.434421491,1.308937505,2.935666185,5.906114375,0.076120581
nan,74.71002858,0.108380565,13.40433067,1.260494884,-0.020884128,0.300154784,1.198233305,2.923458337,5.856516408,0.008618886
nan,74.90933206,0.031854144,13.21986388,0.482453466,0.02102129,0.046414712,1.077107291,2.801352111,5.948803161,0.022850914
nan,75.04973718,0.081138106,13.01914509,0.63810481,0.011844258,-0.39215912,0.787929455,3.059760793,5.902124891,0.052198114
nan,75.3983917,-0.000953464,13.12297015,0.736723336,0.018275607,0.030525599,0.943465852,3.070970701,5.89716887,0.018815413
nan,75.11573522,0.143107355,12.74750433,0.863792176,0.017349129,0.381492509,0.925926557,2.86020703,5.848697405,-0.017833394
nan,75.45321407,0.121500698,13.08520117,0.714679613,0.017819396,-0.391256842,0.83038444,2.758069567,5.864576907,0.048433482
nan,75.36124168,0.087831358,13.39435516,0.58987682,0.004334948,0.382783256,0.977897745,2.849507356,5.859434048,0.064867056
nan,75.69917501,0.082670865,13.15083482,0.527723738,-0.010105965,1.067223405,0.944442853,3.072768587,5.885030283,0.039041188
nan,75.46017532,0.067838436,13.41427181,0.702292404,0.033909541,-0.014265183,0.767266093,2.836069188,5.892904967,0.117423337
nan,75.30255321,0.115898647,12.97294319,1.014751626,0.035576743,0.145992253,0.875328222,2.963306632,5.898922561,0.017219281
nan,75.11606341,0.035002748,12.79603252,1.479093833,-0.000241801,-0.504372617,0.694437571,2.614005282,5.898638377,0.008596918
nan,75.31518458,0.087638892,13.19193027,0.601331283,0.013048998,-0.013858779,1.074347724,2.729488991,5.919556918,-0.032499952
nan,75.68281567,-0.047129654,12.95825168,0.951667189,0.020745856,0.113451382,0.822910714,2.942977341,5.898673262,-0.076021822
nan,75.55924154,-0.053352321,13.1304875,1.233344233,0.009633424,0.396415979,1.084239301,2.933614737,5.961068207,0.058421203
nan,75.26218485,0.207425652,13.18753493,0.433599877,0.023400395,-0.307874001,0.889969167,2.877432923,5.874835324,0.002585846
nan,75.50648158,0.051218734,12.91319571,0.505580976,0.009859374,0.345335551,0.86068417,3.065260569,5.87094671,0.049083759
nan,75.60344519,-0.020625544,13.02187963,0.728913166,0.018666069,0.690590969,0.925730917,3.044972957,5.941090608,0.031204227
nan,75.89825049,0.207997786,12.95410181,0.434904188,0.023964041,0.285203612,0.988738831,2.86613433,5.875479872,0.030345072
nan,75.375267,0.091020079,13.08634424,1.052179529,0.028440931,0.044080954,1.204521747,2.891943116,5.918577967,0.095314549
nan,75.54472137,-0.067774593,12.84704203,0.852545272,-0.002309588,0.12614345,0.447923594,2.871503568,5.902591718,-0.066500181
nan,75.34451183,0.117671373,13.17760036,1.284688841,-0.010798945,0.440842634,1.215885829,3.044323643,5.898537397,-0.077853143
nan,75.47486781,0.061607601,13.25319409,0.815866864,0.013672908,-0.373926031,0.743388576,3.043275887,5.927854737,0.007819579
nan,75.60264474,0.101858779,13.18732464,0.791580969,0.008204306,1.215249845,0.949655536,3.041952559,5.857519402,-0.066248219
nan,75.21694145,0.150228062,13.34316671,0.76300369,0.009533282,-0.793679527,0.698813141,2.701421114,5.885509714,0.006044688
nan,74.89370743,0.177612394,13.18867864,1.121622663,0.012914526,0.159812294,1.393054999,3.050184778,5.909964386,-0.048739458
nan,75.58674083,0.23904467,13.17719267,0.826026077,0.031010815,-0.29817502,1.055791242,2.7988043,5.885801336,0.10708162
nan,75.64125181,0.231334308,12.99541539,0.552758285,-0.004950722,-0.039812979,1.134138311,2.864331454,5.949588862,-0.016645162
nan,75.33021429,0.12650634,12.98820625,0.958145939,0.012365599,0.693784822,0.65167723,2.908586941,5.865641875,0.012495926
nan,75.33088139,0.044500805,13.27327015,1.210343824,0.028117687,0.234766236,1.135272037,3.132805667,5.873732527,0.04419135
nan,75.12780969,0.09198015,13.28177074,0.339457016,0.024478141,0.959123253,0.802527121,3.061414871,5.86840297,0.098184289
nan,75.57031867,0.008199378,12.82341252,0.93335065,0.023294344,0.646499379,0.885218131,2.895086993,5.844917434,-0.117616549
nan,75.24802853,0.30101366,12.96624748,0.754996702,0.004391516,0.045507548,0.675539335,2.857534017,5.919408892,0.107304994
nan,75.88084574,0.114101351,12.89061299,0.771137427,0.02079847,0.333630427,1.24566348,2.750302163,5.917417892,0.038592884
nan,75.4673053,0.012395072,13.12736908,0.875952875,0.035562494,-0.043811701,1.20971512,2.989050709,5.909767853,0.088130146
nan,75.26849093,0.193953661,13.03682579,0.713027713,0.023454478,0.952696317,0.765142137,2.983015405,5.916682565,0.079367618
nan,75.25656644,0.109327705,13.06960832,1.086223308,0.026763058,0.644934809,0.996891117,3.206786467,5.920053795,-0.005460349
nan,75.35073789,0.030233802,13.19580671,1.017004252,0.003170627,0.479909222,1.239014234,2.956743588,5.916135814,0.103524211
nan,75.27937587,0.179524502,12.99961144,0.804895661,0.014570117,0.419603039,0.825329622,3.080973594,5.937698237,-0.05452118
nan,75.25648697,0.100548982,13.00901109,0.291534574,0.008588117,0.338484673,1.369141999,2.79343977,5.91159201,0.060683628
nan,75.43486492,-0.081025987,12.82776405,0.778629421,0.00260512,0.635405248,0.792896895,2.996939097,5.890838127,0.033926525
nan,75.08828734,0.031239094,12.908414,1.040269828,0.004291324,0.595568792,1.175185205,3.196512241,5.870943785,-0.007720121
nan,75.72400775,0.046022021,13.04262527,1.485956358,0.024904147,0.109749782,0.80688632,2.915150597,5.947271648,0.065432311
nan,75.66590516,0.121416215,13.16965017,0.497377559,0.026462432,0.535667825,0.967106598,2.89557068,5.856670995,0.043846968
nan,75.28785813,0.150905394,13.32030787,0.84909548,0.023901152,-0.508330903,0.976813905,2.874177978,5.89760569,-0.030014364
nan,75.70301819,0.291764331,12.91995581,1.249030358,0.003883518,0.351871917,0.759535595,2.769420023,5.897309923,-0.009339735
nan,75.48582292,0.195041872,12.66614506,0.591545709,0.007209359,0.568462875,1.088652039,3.154172592,5.871015394,-0.069180046
nan,75.90923467,-0.007309503,13.04620826,0.808183562,0.035164565,0.478121988,0.874515828,3.032218671,5.882843512,0.052748087
