,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,75.65773309,0.069273072,12.69731999,0.674398877,0.029334934,0.088840065,0.693121852,4.350242962,3.988123815,0.009403788
nan,75.34032783,0.089257857,12.94123231,0.579641303,0.0304822,0.097792111,0.741647949,4.422065668,4.045439735,0.015529232
nan,76.28195504,0.079509323,12.74799478,0.651464794,0.031350008,0.079593885,0.767934402,4.430936009,3.991695684,0.014014626
nan,76.27033121,0.078519111,13.21135766,0.608878633,0.03355524,0.086434567,0.737895342,4.326675224,4.018663071,0.007519637
nan,76.40915745,0.079203702,12.5329595,0.683022866,0.031989442,0.078755057,0.700069977,4.41722825,3.978415611,0.008993905
nan,75.81074036,0.102881318,12.94458752,0.737863797,0.030124347,0.098656631,0.645773912,4.408488028,4.009034511,0.011169573
nan,76.15433817,0.090109261,13.04218189,0.662905826,0.029299127,0.123441611,0.722545928,4.450181129,3.933126207,0.010905721
nan,76.43898776,0.091778561,12.8492696,0.622688086,0.032033189,0.054256309,0.68107757,4.380284747,4.072823466,0.003879721
nan,75.6218649,0.082644567,12.89686188,0.642975463,0.032661638,0.089750264,0.674887285,4.653323088,4.049544091,0.007317258
nan,75.65979294,0.06189669,12.91113535,0.643403076,0.029894279,0.049023603,0.755676298,4.382419915,4.030596036,0.010874888
nan,76.48056557,0.091872856,12.84379184,0.637242879,0.02942383,0.077651136,0.71961288,4.495191668,3.930482763,0.009461095
nan,75.93105417,0.069622885,13.10275834,0.659994552,0.030531228,0.082351152,0.666168227,4.216675919,4.009913432,0.003256542
nan,75.64136735,0.076389362,13.03761406,0.641263513,0.026696735,0.072689269,0.653301913,4.288337627,4.073073008,0.001774596
nan,75.95209152,0.081118294,12.80269324,0.707625873,0.031653676,0.060936346,0.697560378,4.162474205,4.029988964,0.015924835
nan,75.66145167,0.062829841,12.93900436,0.67962006,0.03340457,0.126022797,0.700005566,4.30261323,4.015711935,0.006545958
nan,76.33406465,0.0875669,13.21250333,0.625493187,0.033414912,0.072615006,0.696177857,4.523299724,3.974358154,0.004219831
nan,75.43573459,0.088459085,12.82419812,0.741753889,0.026972244,0.093682731,0.724226236,4.394833602,3.989607841,0.008395571
nan,75.63986571,0.093129819,12.80144976,0.676893261,0.031991528,0.062388667,0.683231461,4.350729794,3.979522305,0.004590266
nan,76.56150329,0.070548898,12.84281515,0.646493734,0.030199864,0.099996976,0.637811823,4.314944834,4.106509641,0.011712449
nan,75.83015587,0.077571973,13.05283456,0.688820385,0.028588615,0.109303879,0.69111682,4.456873381,3.947105882,0.008365136
nan,76.41397379,0.0971061,12.99824217,0.643323731,0.029272666,0.098251791,0.73757219,4.417127441,3.95756942,0.008608978
nan,75.87547953,0.081344398,12.80548406,0.711171343,0.028334228,0.143271633,0.65109562,4.494036588,4.022791543,0.005532545
nan,75.63611694,0.080833195,13.03705374,0.691237846,0.029381606,0.139799269,0.69296504,4.542588043,4.000499458,0.00174883
nan,75.92376172,0.074754139,13.01756239,0.562215841,0.03416162,0.098266642,0.684089618,4.328592868,4.104595111,0.006895638
nan,75.70668477,0.092305208,12.75530937,0.678737298,0.030578932,0.085662014,0.710914505,4.302930878,4.023844296,0.010950168
nan,75.57025976,0.085524403,12.9277629,0.671858123,0.03559486,0.085581223,0.682679757,4.355817707,3.89808877,0.011471154
nan,76.12101593,0.078975573,12.98493721,0.619655355,0.030631512,0.089516002,0.700383466,4.309043184,4.020798826,0.003035821
nan,75.75927884,0.07802874,12.7147986,0.696768649,0.032522905,0.074836255,0.706313122,4.626844812,3.915128039,0.0069898
nan,76.48667658,0.073536508,12.66822221,0.685968238,0.0304818,0.106866315,0.634634455,4.397719679,4.054731589,0.003673352
nan,76.21946794,0.086036676,12.81844,0.750528327,0.037559883,0.094656583,0.75646805,4.474127509,3.996488492,0.009135118
nan,75.80260058,0.08376359,12.97225408,0.565127413,0.032173319,0.097991048,0.785706943,4.290309662,3.986844231,0.005913583
