,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,75.44022474,0.169076793,13.38010016,0.968623196,0.017612802,0.29202622,1.216203204,2.886930185,5.822792029,0.047799856
nan,75.62913853,0.204560996,13.01821071,0.848780048,0.012728739,0.300302742,1.1386617,2.556799397,5.754331103,0.008950936
nan,74.96783191,0.100512486,13.29787636,0.952407881,0.021063433,0.245106907,1.169296245,2.665660415,5.870542534,-0.0334572
nan,75.40299348,0.103447697,13.1107689,0.60259564,0.010599032,0.298153507,1.08446321,2.923483031,5.867063899,0.04387679
nan,75.57701225,0.142649186,12.95469302,0.447997066,0.0111121,0.39492014,1.27140061,2.721345908,5.808748898,0.016439869
nan,76.11301884,0.158453745,13.15409632,0.679063884,0.018204146,0.127167788,1.127112992,2.894270709,5.853520088,-0.007070328
nan,75.02147078,0.106170462,13.00683169,1.045629052,-0.002938334,0.237284097,1.391296195,2.967774914,5.814836598,0.042739257
nan,75.64838653,0.107399411,12.98528575,1.047098036,0.001030299,0.399166024,1.230331592,2.533274211,5.818365143,0.008980886
nan,75.89894668,0.112168356,13.24122607,0.582686777,0.026742023,0.083985698,1.275195508,2.593700203,5.822519461,0.055036198
nan,75.82188371,0.15765854,12.47900921,0.814219946,0.011461104,0.239956743,1.208876033,2.929531146,5.861441906,0.123108558
nan,75.53125873,0.142900175,13.10056674,0.74133404,-0.003060701,0.056150759,1.184392716,2.523603006,5.824627183,0.019422266
nan,75.36449986,0.119783553,13.24431618,0.912694348,0.009824822,0.331783077,1.346046978,2.830375956,5.774337652,0.05885143
nan,75.28262805,0.143799881,12.82503207,0.905754621,0.010464424,0.239483844,1.13137357,2.640385544,5.88928006,0.021614665
nan,75.69883395,0.164452442,13.24397301,1.004264539,0.031794819,0.114006591,1.26228133,2.579961406,5.837591726,0.016945957
nan,75.44345208,0.172682401,13.18804543,1.003613775,-0.005162195,0.307330412,1.174381781,3.18608999,5.821864581,0.035955825
nan,75.38595103,0.093108003,13.19594982,0.827792381,0.004143033,0.229020322,1.22502261,2.841167198,5.78519112,0.048804196
nan,76.28160661,0.141745457,12.86463382,0.697723479,0.042296858,0.415537217,1.243688138,2.744880614,5.829809919,0.02428493
nan,75.00918605,0.150312796,13.03855384,1.038259133,0.014016892,0.280453414,1.136521338,2.667736633,5.825365896,-0.020963593
nan,75.30325736,0.131648854,13.01425572,0.796462607,0.02805359,0.23028075,1.352177489,2.936256796,5.826728679,0.047344356
nan,75.27685082,0.213886402,13.24206932,1.037433849,0.013656928,0.124400871,1.247771537,2.709751624,5.800942993,0.042694077
nan,74.591469,0.141920668,12.92248199,0.824896585,0.02915015,0.247177017,1.104175395,2.69103733,5.772233291,0.032164392
nan,75.17410501,0.144933388,12.98383585,0.669108465,0.001427425,0.139021262,1.285561156,2.716330585,5.758098199,0.01683746
nan,75.98510116,0.189292214,13.03961886,0.75133235,0.013764202,0.100023011,1.193224451,2.687039237,5.802009035,-0.014074892
nan,75.27683165,0.149330564,12.83467912,0.363000527,-0.010749174,0.372506547,1.165694757,2.369711163,5.826842484,0.045293445
nan,75.1900892,0.094841721,13.03593168,0.907987926,0.015083463,0.13239018,1.05654177,2.732372264,5.780791232,0.064488817
nan,75.79685709,0.137545288,13.24749656,0.553022114,0.001344538,0.385762123,1.157606737,2.729623866,5.828219758,0.046342985
nan,74.88877843,0.132441063,13.3409985,0.916785704,0.019467878,0.433276932,1.232072671,2.691282791,5.796873921,0.040387828
nan,75.39626372,0.151072478,13.11229578,0.758865435,0.024089696,0.274647104,1.193926371,2.666992168,5.825075661,0.02427609
nan,75.39054482,0.088231577,13.27419679,0.541049534,0.012871091,0.215928451,1.214195557,2.45897789,5.801621179,-0.000416282
nan,75.31630062,0.102565827,12.97374758,0.75274952,0.002453914,0.217940871,1.171818164,2.945416598,5.756599224,0.075113958
nan,75.63705236,0.139103162,13.06429388,0.867191704,0.02550423,0.213553958,1.29352039,2.697473181,5.79778474,0.042855746
nan,74.70397975,0.175591035,13.22809196,0.755452581,0.007970539,0.219378131,1.152513597,2.88743286,5.827596293,0.056842615
nan,74.44333369,0.186571398,12.60066893,1.14679278,-0.004146503,0.215519704,1.206051346,2.584570834,5.833592316,0.050314265
nan,75.53573739,0.140848455,12.85385338,1.114268375,0.003400436,0.261699145,1.189859948,2.79391544,5.784244559,0.053351991
nan,75.79536903,0.13407871,12.99515599,0.733935013,0.00893751,0.31409035,1.202641091,2.692726565,5.832130776,0.083309819
nan,75.30429861,0.176985286,13.31667506,0.999733792,0.018851207,0.174946447,1.22698365,2.662653977,5.838706944,0.033830194
nan,75.09073078,0.0623173,13.17710965,0.784998488,0.007227825,0.104750961,1.224854135,2.716290024,5.798876429,0.01450877
nan,75.27739335,0.240153282,13.01197852,0.818416564,0.018453812,0.326503281,1.130467215,2.748109248,5.815957764,0.095360737
nan,75.38885483,0.088275752,13.15712529,0.918346517,0.007632759,0.201238845,1.314242579,2.738792308,5.82659888,0.082046503
nan,75.65019784,0.066598901,13.16124433,0.62653049,0.017760956,0.169067084,1.116998316,2.802677023,5.776717524,-0.003082449
nan,75.38705077,0.094345067,13.08073835,0.639729966,0.038858378,0.46933605,1.0583368,2.831322586,5.856282993,-0.004107877
nan,75.50746124,0.185635964,13.17169856,0.704742383,0.005548979,0.173466563,1.040291467,2.532598297,5.842337338,0.052227293
nan,75.05624139,0.138287685,13.08687602,0.980533767,-0.003259892,0.124968789,1.230708213,2.80206247,5.796154989,0.031951773
nan,75.22105201,0.165696826,12.99920456,0.708188244,0.016916215,0.241615682,1.582678948,2.6973987,5.83310835,0.041217045
nan,74.95708117,0.133736846,12.93790364,0.959233536,-0.007408845,0.152616065,1.308154735,2.72302964,5.810777613,0.059572866
nan,75.43295229,0.184455752,12.96741981,0.632257437,0.014231602,0.220383017,1.213130786,2.317839947,5.83864299,-0.014490011
