dataset_name,sample_label,status,excel_path,helper_filename,num_pressure_steps,num_data_points,P_QF,P_Q2F,melts_calc_time_s,pressure_calc_time_s,workbook_build_time_s,runtime_log_version,pressure_residual_threshold_C,P_2phase_qtz_fsp_MPa,Rmin_2phase_qtz_fsp_C,fit_a_2phase,fit_b_2phase,fit_c_2phase,P_3phase_qtz_fsp_fsp1_MPa,Rmin_3phase_qtz_fsp_fsp1_C,fit_a_3phase,fit_b_3phase,fit_c_3phase,pressure_calc_method,pressure_calc_error,phase_sheet_quartz_present,phase_sheet_feldspar_present,phase_sheet_feldspar_1_present,total_time_s,calc_time_s,error,run_dir,melts_input_csv_path
kcp109c_no_post_liquidus_reset_v2,KCP109C,success,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_no_post_liquidus_reset_v2_20260225_234949/parity_run/kcp109c_no_post_liquidus_reset_v2/runs/20260225_234949/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,15,781,352.82258064520084,,257.88394021987915,0.6598200798034668,0.0,rmp_runtime_v1,10.0,352.8225806452008,2.743202765033232,0.003542857142871503,-2.500000000010413,443.7714285733714,,,,,,helper_pressure_analysis_sheet,,True,True,True,42.60912203788757,257.88394021987915,,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_no_post_liquidus_reset_v2_20260225_234949/parity_run/kcp109c_no_post_liquidus_reset_v2/runs/20260225_234949,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_profile_compare/2026-02-26/kcp109c_no_post_liquidus_reset_v2_20260225_234949/parity_run/kcp109c_no_post_liquidus_reset_v2/runs/20260225_234949/melts_input.csv
