error,first_T_C,last_T_C,num_steps,pressure_mpa,profile,solidus_reached,stdout_error_lines,success,total_calc_s,wall_s
,,,0,400.0,profile_b_stable_import_only,False,0,True,0.0,0.23466706275939941
,,,0,300.0,profile_b_stable_import_only,False,0,True,0.0,0.22223997116088867
,,,0,200.0,profile_b_stable_import_only,False,0,True,0.0,0.24203896522521973
